Name	Mass	m/z	RT min	RT	Cel_1dil40_1-B,3_01_21146	Cel_1dil40_1-B,3_01_21151	Cel_1dil40_1-B,3_01_21156	Cel_1dil40_1-B,3_01_21161	Cel_1dil40_1-B,3_01_21166
Cluster_01566	134.1094341	135.1167101	32.86448036	1754.095387	14104.20117	12871.30566	12203.35059	12669.34961	12604.24316
Cluster_01567	112.1275704	135.1167914	20.35631227	1056.89806	3755.888428	3712.756104	3744.209473	3626.875488	3760.239502
Cluster_01568	134.1094561	135.1167321	34.28120853	1833.708821	3530.440674	3787.000244	3380.775635	3768.698486	3655.091309
Cluster_01574	118.0421961	136.0760221	2.999410478	411.730017	9640.126953	10161.88965	10458.99805	10831.95508	11086.74414
Cluster_01575	118.041838	136.075664	3.504005069	426.8951055	6180.078613	6060.984863	6026.718262	6696.447266	5967.260254
Cluster_01576	113.0864706	136.0756916	5.310925332	481.2002965	4489.72998	4152.123047	4656.3125	4466.661621	4300.816895
Cluster_01581	119.0119007	137.0457267	2.497217218	387.8103956	4343.609375	5216.51709	5232.081543	5403.592285	6329.79541
Cluster_01583	136.088759	137.096035	13.591913	719.1521039	33470.96875	31450.7793	29977.45703	29666.35352	30930.78711
Cluster_01587	114.1432258	137.1324468	23.60209873	1242.341693	1900.514038	1839.98877	1938.289673	2064.050049	2360.349121
Cluster_01592	115.0660456	138.0552666	5.419405184	484.4605506	245826.7656	238578.7813	231640.3906	248391.6875	250541.7188
Cluster_01593	115.0658835	138.0551045	8.918417886	568.6811293	70890.46094	64365.85938	62566.03906	61752.39063	61952.50391
Cluster_01594	115.0660502	138.0552712	6.914789093	522.5331583	399345.3438	370685.625	390986.1563	408896.3125	405275.9375
Cluster_01595	137.0476351	138.0549111	10.53739291	609.034911	14874.32324	13451.6582	11505.36035	11265.60547	9776.927734
Cluster_01596	115.0659324	138.0551534	9.517174192	582.4718019	609460.75	557225.0625	539701.8125	527607.125	561119.6875
Cluster_01597	120.0210525	138.0548785	12.00822411	660.3058254	5982.101074	5668.654297	5070.131836	5346.835449	5056.897949
Cluster_01598	137.047754	138.05503	15.2604773	790.9701988	14078.21191	13221.18555	12936.87793	13332.31641	12880.04199
Cluster_01600	120.0210637	138.0548897	13.2711074	705.3440369	8516.583984	8106.526855	8157.212891	7822.541504	7476.959473
Cluster_01602	120.0576065	138.0914325	2.526930961	391.0473392	23594.88477	22735.60938	23042.80859	23499.53516	24668.63281
Cluster_01603	120.0576696	138.0914956	8.149584265	550.9732027	122047.2656	118693.3672	107727.8438	112377.8906	114010.1797
Cluster_01604	115.1019654	138.0911864	1.777643317	309.4217478	2911.066162	3072.657959	3730.144531	4929.661133	6525.829102
Cluster_01607	138.0317069	139.0389829	6.509340603	513.1947893	7522.758789	7442.530273	7024.876953	6270.512695	6940.593262
Cluster_01608	116.0497256	139.0389466	3.90899844	439.0667784	2108.944336	2186.2854	1901.07959	2061.632324	2175.744141
Cluster_01611	116.1097554	139.0989764	8.150060638	550.9841746	2358.830566	2656.328369	2405.251709	2911.960938	2489.714355
Cluster_01612	138.1044772	139.1117532	7.664579783	539.8024844	6299.44043	5979.981445	5754.196289	6506.327148	5647.174805
Cluster_01620	138.140823	139.148099	35.21259215	1887.305838	7616.146484	7289.955078	7095.748047	7348.833496	6934.067383
Cluster_01623	117.0789103	140.0681313	34.28321567	1833.824323	3908.438232	4155.395508	3857.765625	3547.975586	3963.248291
Cluster_01624	122.0342885	140.0681145	35.21635995	1887.522658	2891.906006	3145.312744	3008.346436	3134.364014	2913.544189
Cluster_01628	140.0084077	141.0156837	1.900989614	322.8587963	1612.824707	1652.945923	1329.010132	1478.563721	1672.402954
Cluster_01634	140.1200434	141.1273194	12.30573416	670.6765683	6691.067871	6100.393555	6150.099121	5793.551758	6266.242676
Cluster_01635	140.1201507	141.1274267	19.41967458	1004.134147	2408.212646	2199.232178	2203.634766	2265.867188	2193.11792
Cluster_01644	125.036538	143.070364	3.204054557	417.8803912	7235.598145	7100.816406	7415.682129	7430.79248	7481.538086
Cluster_01645	142.0993749	143.1066509	35.21241271	1887.295512	2593.432373	2166.865234	1942.095459	2004.790894	2180.935303
Cluster_01648	125.0839947	143.1178207	2.786774888	405.3394658	3511.974365	3455.43042	3148.427734	3668.00415	3444.802002
Cluster_01649	125.0841641	143.1179901	3.578635876	429.1380601	4599.512207	5179.36084	4959.988281	5633.087891	5287.57666
Cluster_01653	126.0317597	144.0655857	6.224816769	506.6415806	1526.999023	1579.428223	1567.014893	1684.405884	1581.575806
Cluster_01654	126.0468293	144.0806553	7.963094609	546.6779364	4695.924316	4678.368652	4263.361328	4488.666016	4470.928223
Cluster_01656	126.0469889	144.0808149	5.030019514	472.7579516	15817.84668	15229.68164	14595.27344	14683.31836	14972.07324
Cluster_01657	126.055327	144.089153	5.028279665	472.7056622	1032.58667	1117.27832	1132.285156	1136.587891	1126.953003
Cluster_01663	127.015846	145.049672	6.851794857	521.0822627	5832.419434	5727.796387	5870.602051	6065.49707	6129.79248
Cluster_01666	127.0522002	145.0860262	9.584613514	584.0250776	5718.119629	5992.809082	5807.272949	5939.819336	6170.413086
Cluster_01667	127.0523901	145.0862161	10.42007356	604.945339	28478.72461	28614.45313	26810.03711	27013.14648	26874.8457
Cluster_01668	127.0522193	145.0860453	6.865478649	521.3974305	1976.440674	1734.144531	2333.257813	1819.066772	1890.916748
Cluster_01669	127.0673532	145.1011792	32.86440522	1754.091236	1654.044678	1587.562134	1566.157593	1523.396851	1492.009888
Cluster_01671	144.1151857	145.1224617	19.87510796	1029.790222	4030.700195	4130.225098	3615.686279	3684.56958	4137.23877
Cluster_01673	123.0709958	146.0602168	5.029532688	472.7433205	52900.88672	49117.15625	49192.08984	49300.76172	48910.20313
Cluster_01674	123.0710594	146.0602804	12.19357691	666.7669389	2623.829834	2744.282959	2614.863281	2720.065186	2554.56665
Cluster_01676	128.0474726	146.0812986	2.09157531	343.620743	14084.71777	14428.95117	14588.16699	16174.02637	16323.93066
Cluster_01679	128.083988	146.117814	4.919653677	469.4410161	8766.912109	8873.076172	8849.597656	8640.669922	9131.572266
Cluster_01684	129.0315434	147.0653694	2.380755609	375.1233485	5218.522461	5809.248047	5614.606934	5804.087891	5923.813477
Cluster_01687	146.0947858	147.1020618	10.97069387	624.1391163	168606.5781	172449.9688	168675.375	164518.1094	167483.0313
Cluster_01689	146.1095897	147.1168657	32.86283441	1754.004459	4528.867188	4386.697266	4139.885254	4363.231445	4355.256348
Cluster_01690	146.1095304	147.1168064	35.21452858	1887.417271	1378.155029	1149.351685	1326.92334	1389.347534	1398.804688
Cluster_01699	130.0420036	148.0758296	2.816995991	406.247731	14028.55859	14453.83691	14146.69531	14341.53223	14273.69043
Cluster_01708	126.0556742	149.0448952	12.40825549	674.2503042	7896.016602	8262.579102	7726.193848	7920.293945	8066.559082
Cluster_01709	126.0709296	149.0601506	2.81744296	406.2611642	221400.3438	216249.0313	211616.9375	210026.1094	211836.9531
Cluster_01710	131.0622856	149.0961116	32.86373214	1754.054053	2913.120605	2521.671143	2474.963379	2358.431641	2445.224854
Cluster_01713	131.083704	149.11753	8.610255849	561.5834809	5911.30957	5914.026367	5906.67041	6363.27832	6166.265137
Cluster_01714	148.1253989	149.1326749	32.86417075	1754.078283	10014.19141	8954.554688	8910.268555	9023.185547	9016.581055
Cluster_01715	126.143458	149.132679	34.28768574	1834.081556	2898.232422	3148.224609	3185.715088	3110.986816	2836.274414
Cluster_01716	126.1434037	149.1326247	35.21572703	1887.486237	2787.057617	2385.782227	2181.168213	2150.609863	2293.449707
Cluster_01731	150.0686647	151.0759407	17.40676161	895.370989	34964.05469	33763.42578	32814.84375	32590.82813	32565.71094
Cluster_01739	150.141195	151.148471	18.75610706	968.0211712	15728.03516	15457.65625	15241.35059	15731.47852	16087.45703
Cluster_01752	135.0573705	153.0911965	32.86288241	1754.007111	3291.550781	3262.238525	2871.572266	3044.817627	2999.449951
Cluster_01755	130.1383769	153.1275979	35.21233286	1887.290917	1356.633545	1347.075073	1264.210938	1553.462769	1590.436401
Cluster_01758	152.1568264	153.1641024	35.21286126	1887.321324	3736.768066	3572.639404	3562.849121	3404.551514	3628.543701
Cluster_01759	152.1567397	153.1640157	28.10241817	1494.689891	3291.607666	2896.724365	2782.713379	2920.386475	3247.81665
Cluster_01760	152.1567524	153.1640284	32.26706703	1721.092251	2837.117432	2298.637695	2494.955078	2104.292236	2103.470459
Cluster_01762	153.0428161	154.0500921	2.585289402	397.4047673	2581.581055	3095.791992	2910.955322	3216.241211	3473.477539
Cluster_01764	131.0972519	154.0864729	7.529239286	536.6852956	4430.796387	4021.056396	3670.254883	3778.27417	3915.354248
Cluster_01767	137.0367568	155.0705828	8.534793753	559.8454231	5630.440918	5626.308594	6118.426758	6104.553711	6382.875488
Cluster_01768	137.0367369	155.0705629	10.880787	621.0051012	3342.716064	3036.445557	3003.79126	3282.578857	3234.705566
Cluster_01770	132.0927134	155.0819344	2.138986629	348.7856179	27145.43945	28803.57031	30435.47852	33647.05469	34567.65625
Cluster_01771	154.0998748	155.1071508	13.59620247	719.3367306	51665.50391	46426.91016	46918.52734	46268.67188	48076.86328
Cluster_01776	132.1176831	155.1069041	35.21694563	1887.556362	2491.412842	2264.231689	2139.04248	2256.238037	2030.489502
Cluster_01782	139.0524709	157.0862969	14.0025049	736.8247388	6341.071777	6933.931152	6538.40625	6998.555176	6871.754883
Cluster_01783	134.0969983	157.0862193	18.28098303	942.276648	3128.033936	3125.867676	3063.791504	3031.828857	2967.818359
Cluster_01786	134.1080699	157.0972909	4.728889319	463.7077831	2850.414307	2649.425537	2826.43457	2961.653076	2987.110596
Cluster_01788	156.1154299	157.1227059	7.663789686	539.7842868	3748.1604	3823.87207	3701.501953	3911.317627	3820.797607
Cluster_01791	156.115344	157.12262	14.14373711	742.9036348	13772.62793	13566.70898	13168.10352	13188.55957	12714.59082
Cluster_01799	140.0840088	158.1178348	11.05883347	627.2115272	2415.032471	2219.062744	2095.679199	2154.509277	2077.688965
Cluster_01807	136.1028825	159.0921035	5.028797266	472.7212181	24965.41992	23254.26172	22763.07031	24958.69336	23953.16602
Cluster_01808	141.0686774	159.1025034	13.03056622	695.9430994	31912.86719	31351.14648	30509.96094	31754.95703	32115.62305
Cluster_01810	159.0688824	160.0761584	10.08254536	595.4935415	7226.631836	6695.577637	6519.515137	6481.753906	6816.070313
Cluster_01813	142.0631978	160.0970238	6.32521232	508.9539106	1508.187866	1559.004883	1548.708618	1509.048096	1497.414917
Cluster_01816	142.0997694	160.1335954	1.822545772	314.3133131	3951.713867	4608.580078	4926.636719	5004.284668	5036.867676
Cluster_01817	160.0739527	161.0812287	3.205705534	417.9300097	6148.960938	6122.51123	6372.763672	6647.029297	6086.390625
Cluster_01818	160.0892381	161.0965141	32.86403704	1754.070896	4263.489258	4004.236084	3757.068604	4094.848389	3911.657227
Cluster_01820	138.1436563	161.1328773	35.21274892	1887.314859	1343.42334	1233.875244	1097.788574	1201.1604	1356.769165
Cluster_01824	139.0691625	162.0583835	2.215995537	357.174783	3749.160156	3822.758545	3307.582275	3488.9646	3301.804443
Cluster_01827	144.0577173	162.0915433	11.26616535	634.4387978	1498.830322	1570.410034	1480.736938	1410.454102	1544.459106
Cluster_01830	140.0533605	163.0425815	7.067297999	526.0457734	11456.97363	11461.01172	10763.10938	10904.02344	10821.53711
Cluster_01832	162.053137	163.060413	6.847644817	520.9866782	6699.44043	6542.030273	6785.39209	7460.324707	6818.510742
Cluster_01833	162.0683086	163.0755846	7.365421603	532.9122146	2546.109863	2662.024902	2888.299316	2717.454102	2795.578125
Cluster_01837	140.1593276	163.1485486	32.86455731	1754.099638	2957.611084	2800.045898	2702.046387	2866.296143	2735.428223
Cluster_01838	140.1593284	163.1485494	34.26001298	1832.489111	5677.790039	5955.547852	5637.567871	5898.299316	6251.933594
Cluster_01839	145.1146777	163.1485037	35.21428053	1887.402997	1275.219727	1260.824219	1145.581543	1122.288696	1155.131836
Cluster_01841	141.085312	164.074533	2.595259231	398.4908565	1819.251953	1782.680542	1756.28833	1839.532227	2018.744141
Cluster_01848	142.1386646	165.1278856	35.21197822	1887.270509	2643.060303	2574.669922	2351.185059	2515.541748	2451.243896
Cluster_01853	165.0803663	166.0876423	2.817988551	406.2775614	2615373.25	2617618.25	2615236.25	2611050.5	2579487.25
Cluster_01854	148.0526146	166.0864406	11.27997996	634.920354	1665.806152	2097.288818	2380.969971	2495.370117	1964.634155
Cluster_01856	148.0526536	166.0864796	7.082935347	526.4059358	1899.14978	1898.866699	1541.08313	1611.724243	1609.466797
Cluster_01859	165.1109009	166.1181769	2.812876522	406.1239245	17591.71875	16183.33008	13099.4707	12855.66602	12042.65625
Cluster_01860	143.1648598	166.1540808	2.816744654	406.2401774	1788.137939	1793.789917	1703.52356	1334.956665	1413.015259
Cluster_01868	166.0998994	167.1071754	32.86307823	1754.017928	6105.934082	6386.92041	5667.57959	5855.26709	5788.198242
Cluster_01870	149.1096692	167.1434952	35.21288619	1887.322759	1912.87793	1475.708618	1564.189697	1576.071533	1727.789063
Cluster_01872	166.1727124	167.1799884	35.21381004	1887.375922	1299.151367	1468.320679	1168.80249	1334.702637	1407.006836
Cluster_01874	149.9601534	167.9939794	15.55692365	804.2677084	4794.617188	4295.040039	4358.62793	4211.972168	4313.044922
Cluster_01878	151.0484396	169.0822656	9.323842005	578.0189371	2130.299805	3876.86792	1260.249146	2298.610107	1041.529907
Cluster_01879	168.0787002	169.0859762	6.686382618	517.2724556	8146.810547	8280.12207	8504.230469	8062.842773	8915.208984
Cluster_01880	151.0522687	169.0860947	8.033072568	548.2896825	3329.783447	3296.985596	2984.024414	3215.165771	3120.576416
Cluster_01881	146.0972265	169.0864475	11.20992426	632.4783197	6536.865723	6421.049805	6422.35498	6637.786621	6393.850586
Cluster_01882	151.0523261	169.0861521	12.66509434	683.2033114	2778.450195	2391.578369	2831.989502	2602.447266	2598.573242
Cluster_01885	146.1065858	169.0958068	2.820576397	406.3553366	3021.700439	2730.222168	2789.421875	2950.685059	3152.581055
Cluster_01887	146.1335791	169.1228001	35.21302152	1887.330546	2618.287598	2419.442139	2267.140381	2496.603271	2455.38623
Cluster_01889	168.1516315	169.1589075	18.75602261	968.0165953	3688.765137	3709.767334	3699.406738	3825.980225	3816.891357
Cluster_01892	152.0263141	170.0601401	5.03087208	472.7835746	3950.780273	3460.884521	3308.197754	3722.196533	3809.583496
Cluster_01895	148.0760312	171.0652522	7.056603613	525.7994581	1984.134277	2010.929077	1857.585815	2078.022949	2219.53125
Cluster_01898	153.0679474	171.1017734	9.46440709	581.2564596	1941.382446	1789.859619	1657.032959	1529.220947	1604.667358
Cluster_01899	153.0789444	171.1127704	5.415033387	484.3291606	2246.088867	2135.163086	1800.108398	1573.630127	1184.685059
Cluster_01900	153.079361	171.113187	8.90296202	568.3251468	10061.78516	9526.936523	8915.780273	9819.992188	9399.883789
Cluster_01901	153.0788783	171.1127043	6.418572404	511.1041983	2082.063232	2013.125	1859.130127	2207.289063	2132.417236
Cluster_01902	153.0793927	171.1132187	10.03814761	594.4709637	4440.922363	4407.457031	3669.836426	4019.731445	4060.125
Cluster_01906	170.1310424	171.1383184	34.33330322	1836.706641	1852.742798	1972.969727	1843.931885	1935.124146	1911.817505
Cluster_01916	170.9991773	172.0064533	7.736946199	541.4692419	9110.304688	8832.754883	8768.874023	8704.331055	8729.446289
Cluster_01918	149.0864098	172.0756308	9.148113221	573.9715173	1692.472046	1805.746704	1649.100586	1676.283081	1757.160156
Cluster_01928	155.0472486	173.0810746	8.110101399	550.0638256	7321.821777	7452.787109	6990.681152	7532.619141	7314.380371
Cluster_01929	155.0472219	173.0810479	8.705214026	563.7705762	5543.211914	5567.578613	5764.932129	6120.53125	5849.815918
Cluster_01935	172.1108813	173.1181573	13.59327819	719.2108638	328974.5938	299679.8125	290817.5625	303961.4063	309674.3125
Cluster_01937	155.0947699	173.1285959	2.51504073	389.7520461	11357.67773	11120.67871	10756.8252	11720.47168	11742.29688
Cluster_01946	156.1150954	174.1489214	2.977459384	411.0702987	11655.39453	11845.65527	11778.35449	12930.13477	12158.40723
Cluster_01953	157.0779008	175.1117268	32.86370509	1754.052559	1444.862793	1325.849854	1340.125732	1468.309814	1386.769531
Cluster_01955	157.0992855	175.1331115	14.14026677	742.7542646	22821.39453	21903.20703	21136.04883	22056.10156	21802.45898
Cluster_01956	174.1410161	175.1482921	32.86311344	1754.019874	8005.41748	7223.941895	6928.110352	7572.371582	7731.664551
Cluster_01958	174.1407851	175.1480611	20.35862062	1057.028097	2038.096924	2125.602051	2144.078857	2326.010254	2402.638184
Cluster_01959	157.1143873	175.1482133	35.21368342	1887.368635	1253.22937	1316.699219	1165.674072	1183.573608	1066.99939
Cluster_01966	153.0483575	176.0375785	2.048707694	338.9508482	14610.50098	15762.60059	16568.20117	18460.30469	18666.98047
Cluster_01982	176.1563465	177.1636225	34.24462593	1831.603654	3722.167236	3722.217041	3441.76709	3711.723145	3685.505371
Cluster_01985	160.052288	178.086114	2.973283384	410.9447932	13500.6582	13944.0625	13476.56445	14761.56836	13785.27441
Cluster_01990	178.0991146	179.1063906	32.86359697	1754.046586	2722.202881	2749.534668	2567.865234	2799.50415	2705.705566
Cluster_01991	156.1537082	179.1429292	35.21164606	1887.251395	2597.94873	2642.527588	2326.141602	2856.978271	2768.428223
Cluster_01996	157.0759056	180.0651266	8.91319945	568.5609373	1394.946045	1224.020264	1330.859619	1453.892944	1462.321289
Cluster_01999	179.0804678	180.0877438	2.010315474	334.7684922	14265.0166	15825.64063	16112.17969	16573.36719	16689.02344
Cluster_02000	157.1125879	180.1018089	7.363744252	532.8735815	54909.55859	53706.125	51988.75781	56797.37891	57669.94141
Cluster_02003	162.0677073	180.1015333	8.085278185	549.4920925	7375.179199	6786.149414	6447.018066	7039.447754	6936.355469
Cluster_02006	163.0881804	181.1220064	14.01392658	737.3163493	2589.953857	2821.668701	2811.681152	2979.117188	2857.963379
Cluster_02007	163.0882227	181.1220487	32.86221068	1753.970002	3382.244873	3231.431641	2860.235596	3318.55249	3396.52124
