id	name	formula	inchikey	exactmass
M_icas_10_c	icas#10(1-)	C24H33NO7	VGNCAEIQHDZOLI-JTCUFRKPSA-N	447.2257024
M_icas_3_c	icas#3(1-)	C24H31NO7	MHHAGCKXSLPDOU-SUOYGWGXSA-N	445.2100523
M_icas_7_c	icas#7(1-)	C22H27NO7	OVHQEHRYORHTRQ-KXXILVSQSA-N	417.1787522
M_icas_9_c	icas#9(1-)	C20H25NO7	GIZBXORWWXIWKX-VEZRURDRSA-N	391.1631021
M_mbas_10_c	mbas#10(1-)	C20H34O7	IARVMWOCDIKRTC-GIYJNIOBSA-N	386.2304534
M_mbas_3_c	mbas#3(1-)	C20H32O7	NKVDNSIHZYHTDR-KADWPSLISA-N	384.2148034
M_osas_1_c	osas#1(1-)	C25H37NO10	FSXYDVILSWWULE-ISSXFYRYSA-N	511.2417464
M_osas_10_c	osas#10(1-)	C27H41NO10	SCVSSJPXRIMMTB-QHPTULIBSA-N	539.2730465
M_osas_9_c	osas#9(1-)	C23H33NO10	YHQWACJRIRKIAL-QYURMBASSA-N	483.2104463
M_oscr_1_c	oscr#1(1-)	C13H24O6	XHPJAFLLEKUEFS-SBFPOUOMSA-N	276.1572885
M_oscr_10_c	oscr#10(1-)	C15H28O6	WGGIJTBDSYSSPD-KYEXWDHISA-N	304.1885886
M_oscr_12_c	oscr#12(1-)	C12H22O6	OEQPWGGFCAQFGJ-BTQIBKBOSA-N	262.1416384
M_oscr_13_c	oscr#13(1-)	C14H24O6	JAEJLIJYAKFZFG-YZSAPEPWSA-N	288.1572885
M_oscr_14_c	oscr#14(1-)	C14H26O6	DJYKCDSAKUJQRP-FMCLSXCISA-N	290.1729386
M_oscr_15_c	oscr#15(1-)	C16H28O6	LNUSDHULQVPZFO-RYJVCDSQSA-N	316.1885886
M_oscr_16_c	oscr#16(1-)	C16H30O6	KRXDKQWKJIZPMU-DSJMHWKBSA-N	318.2042387
M_oscr_17_c	oscr#17(1-)	C17H30O6	FDWVWTCEWSMDGI-DSKDDBFVSA-N	330.2042387
M_oscr_18_c	oscr#18(1-)	C17H32O6	GEMAYWCAMMUVTD-KLZNWCGWSA-N	332.2198888
M_oscr_19_c	oscr#19(1-)	C18H32O6	CBFGNQUTSUMTTO-XIWSQWRSSA-N	344.2198888
M_oscr_20_c	oscr#20(1-)	C18H34O6	HTPFVTWQRWJPNG-BVIKNXMNSA-N	346.2355388
M_oscr_21_c	oscr#21(1-)	C19H34O6	DEQPIGLSNWHDFR-VATKAKJBSA-N	358.2355388
M_oscr_22_c	oscr#22(1-)	C19H36O6	BMAOWSPJJLOKGM-DODZYUBVSA-N	360.2511889
M_oscr_23_c	oscr#23(1-)	C20H36O6	DIYWZICECWKTIT-XKCSVMQCSA-N	372.2511889
M_oscr_24_c	oscr#24(1-)	C20H38O6	ODXIHYQVXXYLQK-JRBPQWBISA-N	374.2668389
M_oscr_25_c	oscr#25(1-)	C21H38O6	FOEYOFVRRORADU-KMIVUYPQSA-N	386.2668389
M_oscr_26_c	oscr#26(1-)	C21H40O6	PWLVZSHZFIGCNL-QEUVDIPISA-N	388.282489
M_oscr_27_c	oscr#27(1-)	C22H40O6	BEKLYIAFACFFDO-UPBMBJRSSA-N	400.282489
M_oscr_28_c	oscr#28(1-)	C22H42O6	RARJQAOGTFMPFZ-GPQLQYNLSA-N	402.2981391
M_oscr_29_c	oscr#29(1-)	C23H42O6	HJPCXYKWUOGDSW-KRSIWRBNSA-N	414.2981391
M_oscr_3_c	oscr#3(1-)	C15H26O6	CYRZSEWKKCHVSI-XHDDSBKUSA-N	302.1729386
M_oscr_30_c	oscr#30(1-)	C23H44O6	CESZWWHNRSDDNY-ZZLPTCMGSA-N	416.3137891
M_oscr_31_c	oscr#31(1-)	C24H44O6	VXOVWFJOWNESCS-PGYXGQNHSA-N	428.3137891
M_oscr_32_c	oscr#32(1-)	C24H46O6	IBSHVVRARSKTDE-JVNMPXIPSA-N	430.3294392
M_oscr_33_c	oscr#33(1-)	C25H46O6	JXUDLBNWOUZIRD-KBTOCMJJSA-N	442.3294392
M_oscr_34_c	oscr#34(1-)	C25H48O6	DUCJPMRHUUCBAA-XJTUCQONSA-N	444.3450893
M_oscr_35_c	oscr#35(1-)	C26H48O6	AIUNLQUMHTUTNR-YHGVQZPQSA-N	456.3450893
M_oscr_36_c	oscr#36(1-)	C26H50O6	NALXHMIWEUPQCH-POMLREGLSA-N	458.3607393
M_oscr_37_c	oscr#37(1-)	C27H50O6	YMUPCHCSOKFFDA-SFLGVXOSSA-N	470.3607393
M_oscr_38_c	oscr#38(1-)	C27H52O6	QTWKPFXARCNFRK-AMBDWCSGSA-N	472.3763894
M_oscr_7_c	oscr#7(1-)	C13H22O6	PECXANWMSPKDGB-XROMHLQASA-N	274.1416384
M_oscr_9_c	oscr#9(1-)	C11H20O6	RGLRYSHQCRBEIV-YSSBGUOXSA-N	248.1259884
M_ascr_1coa_c	ascr#1-CoA(4-)	C34H58N7O21P3S	JHLVPKOFYBDMGA-UCLBOIGHSA-N	1025.261934
M_ascr_10coa_c	ascr#10-CoA(4-)	C36H62N7O21P3S	RZJQHWLIHIAVBC-OUSLZRTPSA-N	1053.293234
M_ascr_11coa_c	ascr#11-CoA(4-)	C31H52N7O21P3S	LCKLCDFFQNBIME-KORRKESGSA-N	983.2149839
M_ascr_13coa_c	ascr#13-CoA(4-)	C35H58N7O21P3S	BZOSSFCCBGARFP-UPNUWOGRSA-N	1037.261934
M_ascr_14coa_c	ascr#14-CoA(4-)	C35H60N7O21P3S	RZUKLRGQPVCBLQ-NNDSVNHDSA-N	1039.277584
M_ascr_16coa_c	ascr#16-CoA(4-)	C37H64N7O21P3S	XTCPWIMNUWLNDA-JCHDDRLYSA-N	1067.308884
M_ascr_17coa_c	ascr#17-CoA(4-)	C38H64N7O21P3S	NTTGTUXVGXRUEX-HUIHDKTASA-N	1079.308884
M_ascr_18coa_c	ascr#18-CoA(4-)	C38H66N7O21P3S	LYOSJULANSOBFP-NQIYERBDSA-N	1081.324534
M_ascr_19coa_c	ascr#19-CoA(4-)	C39H66N7O21P3S	SDXGXVRQIWEAFM-KDRAIMEQSA-N	1093.324534
M_ascr_20coa_c	ascr#20-CoA(4-)	C39H68N7O21P3S	LTJQAXAZDNZYTJ-XMGAAXOPSA-N	1095.340184
M_ascr_22coa_c	ascr#22-CoA(4-)	C40H70N7O21P3S	NGYZNCDTCQYDGF-GVCRIRRXSA-N	1109.355834
M_ascr_23coa_c	ascr#23-CoA(4-)	C41H70N7O21P3S	UFXVOSFJYVNYID-SHZXPBJVSA-N	1121.355834
M_ascr_24coa_c	ascr#24-CoA(4-)	C41H72N7O21P3S	RHEUNSXBOXZGRN-MOFCAGNDSA-N	1123.371485
M_ascr_25coa_c	ascr#25-CoA(4-)	C42H72N7O21P3S	QLEPULYDFSZHPW-LIXKYBONSA-N	1135.371485
M_ascr_26coa_c	ascr#26-CoA(4-)	C42H74N7O21P3S	RVYQRLOPDNJHLO-UMSZONRMSA-N	1137.387135
M_ascr_27coa_c	ascr#27-CoA(4-)	C43H74N7O21P3S	FVMIHDGOAXLYMB-HSASIRTJSA-N	1149.387135
M_ascr_28coa_c	ascr#28-CoA(4-)	C43H76N7O21P3S	RRDVQYNRPDBKQP-QAUVGVQKSA-	1151.402785
M_ascr_29coa_c	ascr#29-CoA(4-)	C44H76N7O21P3S	ACNHBEAUYZKWJY-OFUCUYLESA-	1163.402785
M_ascr_3coa_c	ascr#3-CoA(4-)	C36H60N7O21P3S	LJNHJSMQBSSAJU-RSGXBDOCSA-	1051.277584
M_ascr_31coa_c	ascr#31-CoA(4-)	C45H78N7O21P3S	PGBXNMCJTCWEAK-YRWWTNLCSA-N	1177.418435
M_ascr_33coa_c	ascr#33-CoA(4-)	C46H80N7O21P3S	JOLWLBYSXWQTIQ-PYISUOGTSA-N	1191.434085
M_ascr_34coa_c	ascr#34-CoA(4-)	C46H82N7O21P3S	VXRIAHGMUGBBCY-LHEWSEIRSA-N	1193.449735
M_ascr_36coa_c	ascr#36-CoA(4-)	C47H84N7O21P3S	WSYUIORUTAGAAC-YKORAKNESA-N	1207.465385
M_ascr_37coa_c	ascr#37-CoA(4-)	C48H84N7O21P3S	XNBBZGOWLSWVFT-PKLBZRTESA-N	1219.465385
M_ascr_38coa_c	ascr#38-CoA(4-)	C48H86N7O21P3S	JTCPZVKUUJIJGR-ZZJOQUIBSA-N	1221.481035
M_ascr_5coa_c	ascr#5-CoA(4-)	C30H50N7O21P3S	HLMBFYDZMWTTKY-NBUDWVCKSA-N	969.1993338
M_ascr_7coa_c	ascr#7-CoA(4-)	C34H56N7O21P3S	SESCPHWMUINXHL-JHOQZYNTSA-N	1023.246284
M_ascr_9coa_c	ascr#9-CoA(4-)	C32H54N7O21P3S	HVPROCKVGKTEMD-XLWBODOSSA-N	997.230634
M_bhas_1coa_c	bhas#1-CoA(4-)	C34H58N7O22P3S	VNRGWZVCJQQVTD-YYKFPHJGSA-N	1041.256849
M_bhas_10coa_c	bhas#10-CoA(4-)	C36H62N7O22P3S	ABHJRUGLNZRBIH-SLNSTPALSA-N	1069.288149
M_bhas_14coa_c	bhas#14-CoA(4-)	C35H60N7O22P3S	LMCNGJXGQWTHKD-SZMMRAMESA-N	1055.272499
M_bhas_16coa_c	bhas#16-CoA(4-)	C37H64N7O22P3S	JCUONTDMGOHBKY-XRJVTYHBSA-N	1083.303799
M_bhas_18coa_c	bhas#18-CoA(4-)	C38H66N7O22P3S	BCEVLFLZEOWTTI-VDJIOSEESA-N	1097.319449
M_bhas_20coa_c	bhas#20-CoA(4-)	C39H68N7O22P3S	IHZFDLUHVLMDSE-XRJSQUDDSA-N	1111.335099
M_bhas_22coa_c	bhas#22-CoA(4-)	C40H70N7O22P3S	WCLZJUARWWPEGO-OMUZDNNPSA-	1125.350749
M_bhas_24coa_c	bhas#24-CoA(4-)	C41H72N7O22P3S	FYBKTGFMMIVAMX-BFCOYXHPSA-	1139.366399
M_bhas_30coa_c	bhas#30-CoA(4-)	C44H78N7O22P3S	WQGYPMZVURQWPT-HNRDPMOBSA-N	1181.413349
M_bhas_32coa_c	bhas#32-CoA(4-)	C45H80N7O22P3S	YCEOSNLYHRNHND-OYXRDPLTSA-N	1195.428999
M_bhas_36coa_c	bhas#36-CoA(4-)	C47H84N7O22P3S	JQGFHUYZMIUIEP-QGTZMMSPSA-N	1223.4603
M_bhas_38coa_c	bhas#38-CoA(4-)	C48H86N7O22P3S	KHCHEDULCUNUSD-RFKNJEBASA	1237.47595
M_bhas_9coa_c	bhas#9-CoA(4-)	C32H54N7O22P3S	DBGIMOTZXDBYAM-MWLQJOIYSA-N	1013.225549
M_bhos_1coa_c	bhos#1-CoA(4-)	C34H58N7O22P3S	ITWURHMOIIHFHO-ZLNILRLQSA-N	1041.256849
M_bhos_12coa_c	bhos#12-CoA(4-)	C33H56N7O22P3S	UGENGPKSXSGTSW-XTKLXGSESA-	1027.241199
M_bhos_14coa_c	bhos#14-CoA(4-)	C35H60N7O22P3S	UNDOHHNRGOCTNV-RIBQYTEQSA-	1055.272499
M_bhos_18coa_c	bhos#18-CoA(4-)	C38H66N7O22P3S	ZHVCWYPEZHKVQZ-WFUIHTIISA-N	1097.319449
M_bhos_20coa_c	bhos#20-CoA(4-)	C39H68N7O22P3S	FTWDSJJYJVYKSS-NHKRLHBJSA-N	1111.335099
M_bhos_24coa_c	bhos#24-CoA(4-)	C41H72N7O22P3S	FXHNBRLYRCNMEF-BLRFJLJMSA-N	1139.366399
M_bhos_26coa_c	bhos#26-CoA(4-)	C42H74N7O22P3S	HSZGYVDGKGUWHL-WFYPENTMSA-N	1153.382049
M_bhos_28coa_c	bhos#28-CoA(4-)	C43H76N7O22P3S	NGTVXMSKJMSUCD-QRQHIKOXSA-	1167.397699
M_bhos_30coa_c	bhos#30-CoA(4-)	C44H78N7O22P3S	BMLIWHQGDVQVOG-PYWGEPFMSA-N	1181.413349
M_bhos_32coa_c	bhos#32-CoA(4-)	C45H80N7O22P3S	RTBDUTFKVDLDQR-ABZUVBNSSA-N	1195.428999
M_bhos_34coa_c	bhos#34-CoA(4-)	C46H82N7O22P3S	ICFZJLGVPACMHD-BTTQSKRZSA-N	1209.444649
M_bhos_9coa_c	bhos#9-CoA(4-)	C32H54N7O22P3S	TWKBKZFHWVXQLR-FLBLPZDGSA-N	1013.225549
M_bkas_1coa_c	bkas#1-CoA(4-)	C34H56N7O22P3S	LVHFDVAPUCDDHA-USQYBSOGSA-N	1039.241199
M_bkas_10coa_c	bkas#10-CoA(4-)	C36H60N7O22P3S	DHQBQECJOOZVTJ-KPPZHRRPSA-N	1067.272499
M_bkas_14coa_c	bkas#14-CoA(4-)	C35H58N7O22P3S	GHYLTHAPGVQFBU-JYVUXFISSA-N	1053.256849
M_bkas_18coa_c	bkas#18-CoA(4-)	C38H64N7O22P3S	TUXSJBCZTAYNOM-SCEUTBFNSA-	1095.303799
M_bkas_26coa_c	bkas#26-CoA(4-)	C42H72N7O22P3S	KYBVXOLPOWVXON-OBNMEJALSA-N	1151.366399
M_bkas_28coa_c	bkas#28-CoA(4-)	C43H74N7O22P3S	QFWBASFTHJWYGC-CYQGFKKRSA-N	1165.382049
M_bkas_32coa_c	bkas#32-CoA(4-)	C45H78N7O22P3S	FNQYKJBDADQDOW-SJKUMDECSA-N	1193.413349
M_bkas_34coa_c	bkas#34-CoA(4-)	C46H80N7O22P3S	UKYLPFINYTZZCN-HYMMUCJFSA-N	1207.428999
M_bkas_36coa_c	bkas#36-CoA(4-)	C47H82N7O22P3S	JJUTWCDFHADBPH-CQLIVUGMSA-N	1221.444649
M_bkas_38coa_c	bkas#38-CoA(4-)	C48H84N7O22P3S	QUCOELVSMKTXLR-XQZQJGDVSA-N	1235.4603
M_bkas_9coa_c	bkas#9-CoA(4-)	C32H52N7O22P3S	CVWKWHBDRBFTQA-VRBBHYMUSA-N	1011.209899
M_bkos_1coa_c	bkos#1-CoA(4-)	C34H56N7O22P3S	QBVUPCXIUKCLFI-SMBRNFTKSA-N	1039.241199
M_bkos_10coa_c	bkos#10-CoA(4-)	C36H60N7O22P3S	XYYTYCVYIGZVHC-QNDIWHFOSA-N	1067.272499
M_bkos_12coa_c	bkos#12-CoA(4-)	C33H54N7O22P3S	XEXFZJDKGHLWIB-PWGBCQQASA-	1025.225549
M_bkos_14coa_c	bkos#14-CoA(4-)	C35H58N7O22P3S	YTQUEXXGYCWVEC-DMONYOBISA-N	1053.256849
M_bkos_16coa_c	bkos#16-CoA(4-)	C37H62N7O22P3S	UEMLVZQNYBLKOV-HTVSJTJUSA-N	1081.288149
M_bkos_20coa_c	bkos#20-CoA(4-)	C39H66N7O22P3S	AJNDFUYMDZHGRA-NQJQYTTBSA-N	1109.319449
M_bkos_22coa_c	bkos#22-CoA(4-)	C40H68N7O22P3S	KZLLMHRQZUFGPG-NCOQZWFFSA-N	1123.335099
M_bkos_26coa_c	bkos#26-CoA(4-)	C42H72N7O22P3S	RNGXWGWSIXNJNH-MCKZJXPSSA-N	1151.366399
M_bkos_30coa_c	bkos#30-CoA(4-)	C44H76N7O22P3S	DCFYDWXLOJZNMV-XVZYYBCOSA-N	1179.397699
M_bkos_32coa_c	bkos#32-CoA(4-)	C45H78N7O22P3S	APBHWNXEAUZPBJ-YCHRLHCWSA-N	1193.413349
M_bkos_34coa_c	bkos#34-CoA(4-)	C46H80N7O22P3S	DFQWHFGHAMKSPO-NJQKTMOASA-N	1207.428999
M_bkos_36coa_c	bkos#36-CoA(4-)	C47H82N7O22P3S	PZVCNCBAEUMLNN-NUBFDJBOSA-N	1221.444649
M_bkos_38coa_c	bkos#38-CoA(4-)	C48H84N7O22P3S	HFVNRVKVUDIOGD-UMGNQYTGSA-N	1235.4603
M_bkos_9coa_c	bkos#9-CoA(4-)	C32H52N7O22P3S	QUSYCGNKRPSLGM-SSTSQUPRSA-N	1011.209899
M_oscr_1coa_c	oscr#1-CoA(4-)	C34H58N7O21P3S	OVQXUWRJYQBXHL-DOBPLDRNSA-N	1025.261934
M_oscr_10coa_c	oscr#10-CoA(4-)	C36H62N7O21P3S	UYLBZZOCHBVQEC-JZHPBSJXSA-N	1053.293234
M_oscr_12coa_c	oscr#12-CoA(4-)	C33H56N7O21P3S	JQSJPRMRKRGXEJ-BFRJETTRSA-N	1011.246284
M_oscr_13coa_c	oscr#13-CoA(4-)	C35H58N7O21P3S	NCRMXPBHKCBSOG-VDQFIAQQSA-N	1037.261934
M_oscr_14coa_c	oscr#14-CoA(4-)	C35H60N7O21P3S	LNESMCNAVCENOY-VWQWRKPCSA-N	1039.277584
M_oscr_15coa_c	oscr#15-CoA(4-)	C37H62N7O21P3S	LMCSNKVRWFPNBK-RJINDJSTSA-N	1065.293234
M_oscr_16coa_c	oscr#16-CoA(4-)	C37H64N7O21P3S	IWCGIYWOOJAKFW-RDOYHACNSA-N	1067.308884
M_oscr_17coa_c	oscr#17-CoA(4-)	C38H64N7O21P3S	GHHPCXNTFSLEKS-NBZNUMONSA-N	1079.308884
M_oscr_18coa_c	oscr#18-CoA(4-)	C38H66N7O21P3S	JNWMSLBBCWLNKD-LVUHESDLSA-N	1081.324534
M_oscr_19coa_c	oscr#19-CoA(4-)	C39H66N7O21P3S	AGJNHWXQEDNTLB-UZROWNAUSA-N	1093.324534
M_oscr_20coa_c	oscr#20-CoA(4-)	C39H68N7O21P3S	JURFBLSMNHCOJT-AOYMGUKVSA-N	1095.340184
M_oscr_21coa_c	oscr#21-CoA(4-)	C40H68N7O21P3S	NLXRDQDURDPQJS-OMVAVZHESA-N	1107.340184
M_oscr_22coa_c	oscr#22-CoA(4-)	C40H70N7O21P3S	DTVLDKUERDZHEY-CHHPSRDKSA-	1109.355834
M_oscr_23coa_c	oscr#23-CoA(4-)	C41H70N7O21P3S	PAKGTMACELCLNY-RWZDZKQQSA-N	1121.355834
M_oscr_24coa_c	oscr#24-CoA(4-)	C41H72N7O21P3S	OFGPNJKKYRFFPP-SKJBWMQWSA-N	1123.371485
M_oscr_25coa_c	oscr#25-CoA(4-)	C42H72N7O21P3S	KDCIKDSBHWEIJJ-ODGANHKRSA-N	1135.371485
M_oscr_26coa_c	oscr#26-CoA(4-)	C42H74N7O21P3S	FAVHHBQJQSZSBU-MZQHRNGTSA-N	1137.387135
M_oscr_27coa_c	oscr#27-CoA(4-)	C43H74N7O21P3S	DBOIUUAZTAJZKQ-FHNNOFDASA-N	1149.387135
M_oscr_28coa_c	oscr#28-CoA(4-)	C43H76N7O21P3S	SPQAPMAVWBBSLB-NTLUYEGJSA-N	1151.402785
M_oscr_29coa_c	oscr#29-CoA(4-)	C44H76N7O21P3S	PNUYOAIQMPSVSF-FVITZMBHSA-N	1163.402785
M_oscr_3coa_c	oscr#3-CoA(4-)	C36H60N7O21P3S	HDPRLFGUCIUTAV-FVVVJHBGSA-N	1051.277584
M_oscr_30coa_c	oscr#30-CoA(4-)	C44H78N7O21P3S	NFHBZTOXWBZNFL-OVBGKJABSA-N	1165.418435
M_oscr_31coa_c	oscr#31-CoA(4-)	C45H78N7O21P3S	CQFCWTFGTVZYLJ-YHIYKHASSA-N	1177.418435
M_oscr_32coa_c	oscr#32-CoA(4-)	C45H80N7O21P3S	BJOUIQKXTWDKHE-HWURDKBHSA-N	1179.434085
M_oscr_33coa_c	oscr#33-CoA(4-)	C46H80N7O21P3S	WZVQWQTVGATIDP-AEAONTGWSA-N	1191.434085
M_oscr_34coa_c	oscr#34-CoA(4-)	C46H82N7O21P3S	SYFCNFVPUJTCLL-OTIHBAEMSA-N	1193.449735
M_oscr_35coa_c	oscr#35-CoA(4-)	C47H82N7O21P3S	OHCFXYRJFYDIDU-NDHIWMSKSA-N	1205.449735
M_oscr_36coa_c	oscr#36-CoA(4-)	C47H84N7O21P3S	CTDISUDSHUNLOZ-LTSXADRNSA-N	1207.465385
M_oscr_37coa_c	oscr#37-CoA(4-)	C48H84N7O21P3S	JKBOXTKVZYBYDR-AYXSMRJJSA-N	1219.465385
M_oscr_38coa_c	oscr#38-CoA(4-)	C48H86N7O21P3S	BZTMDVZMLLOZOH-IQHOFBPQSA-N	1221.481035
M_oscr_7coa_c	oscr#7-CoA(4-)	C34H56N7O21P3S	ZQRUHCIHYLDUGE-YAOUEKBHSA-N	1023.246284
M_oscr_9coa_c	oscr#9-CoA(4-)	C32H54N7O21P3S	OJJVYBQJWBBERR-XKGQWQQESA-N	997.230634
M_ascr_c	Ascarylopyranose	C6H12O4	KYPWIZMAJMNPMJ-JMSAOHGTSA-N	148.0735589
M_c15isoal_c	13-methyltetradecanal	C15H30O	KEKMLOYOUUVRDN-UHFFFAOYSA-N	226.2296656
M_c17iso3dsphgn_c	3-dehydro-15-methylhexadecasphinganine(1+)	C17H35NO2	RGDAORVPVAQJHT-INIZCTEOSA-N	285.2667794
M_c17isospc_c	15-methylhexadecasphing-4-enine-1-phosphocholine(1+)	C22H47N2O5P	IKLLJLKSBDTNCU-DSKXTJLJSA-N	450.3222596
M_c17isosph1p_c	15-methylhexadecasphinganine1-phosphate(1−)	C17H38NO5P	NWNOHXIGPZLKDY-DLBZAZTESA-N	367.2487603
M_c17isosphgn_c	15-methylhexadecasphinganine(1+)	C17H37NO2	VFYHIOGWELBGIK-DLBZAZTESA-N	287.2824294
M_c17isosphings_c	15-methylhexadecasphing-4-enine(1+)	C17H35NO2	LZKPPSAEINBHRP-KORIGIIASA-N	285.2667794
M_c17isosphs1p_c	15-methylhexadecasphing-4-enine1-phosphate(1−)	C17H36NO5P	KGHLSJONZZZQPJ-KORIGIIASA-N	365.2331103
M_20oharach_c	20-hydroxyicosanoate	C20H40O3	JLDIWYKSFMPIDW-UHFFFAOYSA-N	328.2977451
M_19oharach_c	19-hydroxyicosanoate	C20H40O3	NRYRXKPIZDFLGD-UHFFFAOYSA-N	328.2977451
M_fa21_c	henicosanoate	C21H42O2	CKDDRHZIAZRDBW-UHFFFAOYSA-N	326.3184806
M_21ohfa21_c	21-hydroxyhenicosanoate	C21H42O3	NENJNFMRWQAPAC-UHFFFAOYSA-N	342.3133952
M_20ohfa21_c	20-hydroxyhenicosanoate	C21H42O3	KEELWVJBLPISGL-UHFFFAOYSA-N	342.3133952
